filename,title,description,keywords,category,subcategory,style,colors,ai_generated,releases,adobe_category,shutterstock_category
stock_0036_pattern_floral.png,Hexagonal FlatVector Seamless Pattern - Pastel Variant,"Seamless tileable hexagonal pattern in flat vector illustration style with pastel, pink, mint, green color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, flat design, vector, vector art, vector illustration, flat style, modern design, graphic design, clean lines, minimalist, digital art, clipart, simple, pastel, pastel colors, soft colors, light",geometric,hexagonal,flat vector,"pastel, pink, mint, green",Yes,Not Required,Abstract,Geometric
stock_0037_pattern_floral.png,Hexagonal FlatVector Seamless Pattern - Navy Variant,"Seamless tileable hexagonal pattern in flat vector illustration style with navy, blue, gold color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, flat design, vector, vector art, vector illustration, flat style, modern design, graphic design, clean lines, minimalist, digital art, clipart, simple, navy, navy blue, dark blue, gold",geometric,hexagonal,flat vector,"navy, blue, gold",Yes,Not Required,Abstract,Geometric
stock_0038_pattern_floral.png,Hexagonal FlatVector Seamless Pattern - Earth Variant,"Seamless tileable hexagonal pattern in flat vector illustration style with earth, green color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, flat design, vector, vector art, vector illustration, flat style, modern design, graphic design, clean lines, minimalist, digital art, clipart, simple, earth tones, terracotta, sage, natural colors",geometric,hexagonal,flat vector,"earth, green",Yes,Not Required,Abstract,Geometric
stock_0039_pattern_floral.png,Hexagonal FlatVector Seamless Pattern - Pastel Variant,"Seamless tileable hexagonal pattern in flat vector illustration style with pastel color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, flat design, vector, vector art, vector illustration, flat style, modern design, graphic design, clean lines, minimalist, digital art, clipart, simple, pastel, pastel colors, soft colors, light",geometric,hexagonal,flat vector,pastel,Yes,Not Required,Abstract,Geometric
stock_0040_pattern_floral.png,Hexagonal FlatVector Seamless Pattern - Coral Variant,"Seamless tileable hexagonal pattern in flat vector illustration style with coral color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, flat design, vector, vector art, vector illustration, flat style, modern design, graphic design, clean lines, minimalist, digital art, clipart, simple, coral, warm, sunset, warm tones",geometric,hexagonal,flat vector,coral,Yes,Not Required,Abstract,Geometric
stock_0041_pattern_floral.png,Hexagonal FlatVector Seamless Pattern - Navy Variant,"Seamless tileable hexagonal pattern in flat vector illustration style with navy, cool ocean color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, flat design, vector, vector art, vector illustration, flat style, modern design, graphic design, clean lines, minimalist, digital art, clipart, simple, navy, navy blue, dark blue, gold",geometric,hexagonal,flat vector,"navy, cool ocean",Yes,Not Required,Abstract,Geometric
stock_0042_pattern_floral.png,Hexagonal Watercolor Seamless Pattern - Pastel Variant,"Seamless tileable hexagonal pattern in watercolor painting style with pastel, pink, mint, green color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, watercolor, watercolour, hand painted, artistic, soft, gentle, aquarelle, painting, brushstroke, pastel, pastel colors, soft colors, light, pale, pink, blush",geometric,hexagonal,watercolor,"pastel, pink, mint, green",Yes,Not Required,Abstract,Geometric
stock_0043_pattern_floral.png,Hexagonal Watercolor Seamless Pattern - Navy Variant,"Seamless tileable hexagonal pattern in watercolor painting style with navy, blue, gold color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, watercolor, watercolour, hand painted, artistic, soft, gentle, aquarelle, painting, brushstroke, navy, navy blue, dark blue, gold, luxury, premium, blue",geometric,hexagonal,watercolor,"navy, blue, gold",Yes,Not Required,Abstract,Geometric
stock_0044_pattern_floral.png,Hexagonal Watercolor Seamless Pattern - Earth Variant,"Seamless tileable hexagonal pattern in watercolor painting style with earth, green color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, watercolor, watercolour, hand painted, artistic, soft, gentle, aquarelle, painting, brushstroke, earth tones, terracotta, sage, natural colors, muted, green, olive",geometric,hexagonal,watercolor,"earth, green",Yes,Not Required,Abstract,Geometric
stock_0045_pattern_floral.png,Hexagonal Watercolor Seamless Pattern - Pastel Variant,"Seamless tileable hexagonal pattern in watercolor painting style with pastel color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, watercolor, watercolour, hand painted, artistic, soft, gentle, aquarelle, painting, brushstroke, pastel, pastel colors, soft colors, light, pale",geometric,hexagonal,watercolor,pastel,Yes,Not Required,Abstract,Geometric
stock_0046_pattern_floral.png,Hexagonal Watercolor Seamless Pattern - Coral Variant,"Seamless tileable hexagonal pattern in watercolor painting style with coral color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, watercolor, watercolour, hand painted, artistic, soft, gentle, aquarelle, painting, brushstroke, coral, warm, sunset, warm tones",geometric,hexagonal,watercolor,coral,Yes,Not Required,Abstract,Geometric
stock_0047_pattern_floral.png,Hexagonal Watercolor Seamless Pattern - Navy Variant,"Seamless tileable hexagonal pattern in watercolor painting style with navy, cool ocean color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, watercolor, watercolour, hand painted, artistic, soft, gentle, aquarelle, painting, brushstroke, navy, navy blue, dark blue, gold, luxury, premium, blue",geometric,hexagonal,watercolor,"navy, cool ocean",Yes,Not Required,Abstract,Geometric
stock_0048_pattern_floral.png,Hexagonal Hand-Drawn Seamless Pattern - Pastel Variant,"Seamless tileable hexagonal pattern in hand-drawn sketch style with pastel, pink, mint, green color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, hand drawn, sketch, line art, ink, doodle, illustration, drawing, handmade, organic, freehand, pastel, pastel colors, soft colors, light, pale, pink",geometric,hexagonal,hand-drawn,"pastel, pink, mint, green",Yes,Not Required,Abstract,Geometric
stock_0049_pattern_floral.png,Hexagonal Hand-Drawn Seamless Pattern - Navy Variant,"Seamless tileable hexagonal pattern in hand-drawn sketch style with navy, blue, gold color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, geometric, geometry, shape, abstract, modern, minimal, lines, triangle, circle, polygon, grid, lattice, hexagon, honeycomb, hex, beehive, hand drawn, sketch, line art, ink, doodle, illustration, drawing, handmade, organic, freehand, navy, navy blue, dark blue, gold, luxury, premium",geometric,hexagonal,hand-drawn,"navy, blue, gold",Yes,Not Required,Abstract,Geometric
